true label,No_dropout,0_mean,0_std,0.2_mean,0.2_std,0.4_mean,0.4_std,0.6_mean,0.6_std
0,0.00409807,0.003619769,0.001508353,0.004515667,0.00246498,0.012701914,0.005426841,0.009922647,0.004821075
0,0.3272395,0.29591534,0.08168972,0.545434,0.11100774,0.35123563,0.077528596,0.3846325,0.07666694
0,0.001247138,0.00132569,0.000579893,0.002379505,0.001418737,0.014459174,0.005172554,0.026341222,0.007943738
0,0.030378878,0.02469976,0.013003219,0.073667146,0.03953913,0.1706853,0.055188295,0.1631779,0.046514984
0,0.03988839,0.044974398,0.016288778,0.018096095,0.007056954,0.063195914,0.015561005,0.062257856,0.013630755
0,0.002651453,0.001619908,0.000676767,0.002568686,0.001261613,0.016336424,0.005502666,0.028980054,0.009222165
0,0.07687884,0.07979182,0.026881982,0.044249255,0.017591486,0.11481218,0.028487444,0.08719652,0.020423219
0,0.043419562,0.054818988,0.022161879,0.07981641,0.04087789,0.1403754,0.038069434,0.16235803,0.04106092
1,0.9997988,0.999669,0.000207234,0.9997943,0.000175255,0.99845946,0.000885664,0.99672264,0.002141476
1,0.99131244,0.9912554,0.00393007,0.98253775,0.008194929,0.92838734,0.021381872,0.87519634,0.034319337
0,0.07478506,0.06872902,0.026882894,0.17094031,0.057980064,0.27058566,0.053044356,0.41506523,0.063173234
0,0.005390873,0.004517237,0.00228491,0.003183581,0.00185971,0.004559678,0.002001508,0.005080233,0.001830593
1,0.62811184,0.668072,0.09134913,0.8977743,0.044294138,0.8157223,0.050683424,0.71368027,0.06109419
1,0.9166096,0.90506184,0.034604043,0.96562916,0.018571194,0.9106591,0.03138019,0.9102933,0.03063954
0,0.38570207,0.28150988,0.07982272,0.48524222,0.10512604,0.42176864,0.06359756,0.45269054,0.06219686
1,0.99800396,0.9975203,0.001217274,0.9991524,0.000580301,0.99306154,0.003701646,0.9921158,0.004518778
0,0.001570582,0.001159977,0.000568785,0.001393462,0.000895182,0.002600027,0.001369037,0.002149691,0.000991506
0,0.32176977,0.30044562,0.079151355,0.57649773,0.10241529,0.46158016,0.07430683,0.43712336,0.07578462
1,0.4990235,0.5245838,0.096578196,0.50319207,0.11336316,0.5278994,0.08530186,0.38498384,0.067649014
0,0.5847886,0.65475655,0.06086884,0.47108683,0.07491507,0.4558312,0.056092937,0.34822765,0.046317033
0,0.000856072,0.001030564,0.000498094,0.001080044,0.000553675,0.00998998,0.003228239,0.034836326,0.009462433
1,0.9998909,0.9998143,0.000123019,0.9999344,4.93E-05,0.9993046,0.000399251,0.99865705,0.000684197
1,0.57977307,0.5689315,0.08708614,0.71203995,0.09009912,0.572958,0.068299435,0.4154327,0.06384696
0,0.002774698,0.002452808,0.001024122,0.003179879,0.001575701,0.007565083,0.002580274,0.011891299,0.004020647
0,0.44959843,0.5175393,0.08323827,0.46369594,0.09388576,0.44611964,0.061998855,0.40632084,0.051458243
1,0.9965243,0.99459785,0.002094404,0.9907794,0.004058944,0.95403147,0.013312879,0.8783424,0.029956555
1,0.8975823,0.8938676,0.03975668,0.8904708,0.042189278,0.8671256,0.039597683,0.781215,0.04629823
1,0.14342465,0.09328278,0.038906768,0.12980048,0.055586405,0.11256897,0.033907413,0.2181615,0.050871756
0,0.3231349,0.23506513,0.07635945,0.49395427,0.10662503,0.42144385,0.07812057,0.39496222,0.06515198
1,0.98788136,0.9776353,0.009708162,0.9862366,0.006926329,0.930465,0.02089936,0.8684246,0.032415017
0,0.001856506,0.00190104,0.000595339,0.003256169,0.001373108,0.015284909,0.004490276,0.027084647,0.00690717
1,0.9908446,0.9903438,0.004628087,0.9915518,0.005706864,0.9736281,0.010927429,0.9541236,0.016131934
0,0.019831657,0.02513506,0.008557162,0.011836813,0.003903055,0.023799794,0.007263288,0.03204356,0.009000957
1,0.9830653,0.9863575,0.005185382,0.98787355,0.006117767,0.9892407,0.004294545,0.9686862,0.011269186
1,0.97176033,0.9704003,0.009186301,0.96413994,0.014082632,0.8336127,0.03321844,0.77608556,0.03928775
1,0.99807435,0.99745107,0.001184623,0.9966562,0.001614283,0.97736514,0.008150433,0.88804096,0.033854716
0,0.6633304,0.6936245,0.06727971,0.62927103,0.08733507,0.5908586,0.051033776,0.5652894,0.052682497
0,0.16319562,0.11576993,0.040587716,0.07647815,0.035054266,0.14072034,0.042928196,0.10197684,0.030449566
0,0.073480606,0.095080785,0.033660937,0.065105885,0.027446954,0.060321365,0.018067652,0.08770526,0.028312288
0,0.11355072,0.124722466,0.03376111,0.09025423,0.027980106,0.22817706,0.043967117,0.27474117,0.046027504
0,0.47631705,0.47074544,0.083303735,0.70883787,0.073447496,0.66327083,0.06485373,0.63671994,0.05099445
0,0.003049357,0.003103664,0.001304157,0.008282545,0.003610538,0.029895099,0.009194933,0.05160477,0.01342364
1,0.9641011,0.9574475,0.018953163,0.9859834,0.007220616,0.9369894,0.023866154,0.92976564,0.024955396
1,0.13021058,0.12704861,0.033074506,0.25667623,0.07335032,0.28681597,0.055680227,0.47269762,0.0708497
1,0.98056346,0.9752941,0.009190871,0.990584,0.004511605,0.9373916,0.018044041,0.9301946,0.019795313
1,0.6073107,0.57742405,0.07557924,0.53608537,0.08905083,0.5665107,0.06980255,0.5059313,0.06493172
0,0.13425185,0.16442326,0.054312255,0.07077008,0.0372339,0.17720899,0.055511404,0.13688754,0.047710594
1,0.84646684,0.77559054,0.07331946,0.5493787,0.1078637,0.5389099,0.076579586,0.5321096,0.06713152
1,0.9385072,0.957974,0.017654717,0.97906137,0.011606598,0.96160245,0.014431701,0.9637605,0.014548844
1,0.9978157,0.9971083,0.001340564,0.998101,0.000997304,0.9773162,0.008171287,0.97545534,0.009179622
1,0.73907036,0.6756297,0.06902245,0.7663236,0.06844672,0.717284,0.050006673,0.70837325,0.05562642
0,0.8061707,0.6880115,0.09086943,0.23627955,0.08269212,0.3819974,0.076676734,0.23648417,0.055706196
1,0.99993885,0.9999463,3.36E-05,0.9999646,2.79E-05,0.99963725,0.00019639,0.99914956,0.000478658
0,0.28254917,0.2088665,0.062927194,0.31185466,0.090857826,0.2599932,0.05246724,0.3317653,0.054568723
0,0.10892497,0.13247497,0.04593902,0.09372234,0.038585275,0.14585729,0.039159354,0.13944761,0.029336438
0,0.004709363,0.004950898,0.001799454,0.004893361,0.002276058,0.019386955,0.005557324,0.04429972,0.012256154
0,0.96501607,0.95751303,0.016014038,0.9289181,0.02491093,0.8191121,0.037074707,0.5150187,0.05727099
0,0.004220247,0.00451426,0.001888021,0.005926542,0.002943875,0.004492598,0.001559805,0.007653336,0.002753778
0,0.79582137,0.79546905,0.0615324,0.8849545,0.05303339,0.74742043,0.054495264,0.6627377,0.06202044
1,0.5599213,0.55567664,0.086416915,0.6248316,0.086749636,0.4382956,0.06401869,0.4556606,0.062289983
0,0.11479773,0.10534765,0.034529425,0.09692253,0.040648922,0.21151948,0.04941331,0.25905287,0.056023095
1,0.9726429,0.9741837,0.012157502,0.9788303,0.012994852,0.96737814,0.013745582,0.97769725,0.01080677
1,0.99581647,0.9929697,0.00292556,0.9934552,0.00356876,0.9842761,0.00610458,0.9716417,0.010426483
0,0.002380589,0.003154896,0.001587349,0.003199581,0.001893307,0.015504999,0.006276102,0.02812687,0.010472262
1,0.9507952,0.96415174,0.01875841,0.991338,0.005724257,0.9763562,0.011108793,0.98220634,0.00953252
1,0.656292,0.60057646,0.09838362,0.8146192,0.07265654,0.6270294,0.07356827,0.5424615,0.070938624
0,0.00060752,0.000588161,0.00032477,0.000339282,0.000195401,0.003770762,0.001666296,0.004230348,0.001680522
1,0.8734316,0.8855614,0.03604293,0.8207245,0.056284737,0.69958794,0.058940303,0.63447547,0.054732326
1,0.9852295,0.98048633,0.007047816,0.99091744,0.003954009,0.9629951,0.011186145,0.9455849,0.016065145
0,0.010108942,0.008525535,0.003497614,0.012500134,0.004780372,0.056284588,0.01527933,0.07073951,0.015799575
0,0.007550709,0.006936006,0.003238048,0.003792713,0.002391546,0.008734498,0.003681352,0.006292861,0.00295799
1,0.89697254,0.878887,0.05415073,0.93168324,0.035826467,0.8552151,0.046500072,0.74093616,0.06345525
0,0.0397475,0.03249597,0.011745391,0.04412533,0.01892333,0.06447029,0.020698205,0.102764085,0.02519581
0,0.010059337,0.009330329,0.004469842,0.003270244,0.001587121,0.016380815,0.005226929,0.02491506,0.007163773
0,0.4366306,0.4777153,0.11058568,0.5251047,0.124628335,0.34128284,0.08282581,0.23269139,0.06134792
1,0.9999896,0.99998873,8.41E-06,0.999983,1.48E-05,0.99972576,0.000138394,0.9978652,0.000959738
0,0.5098013,0.3857055,0.06309188,0.55924165,0.0784716,0.4117464,0.05323909,0.4612133,0.04711571
1,0.99992126,0.9998939,5.93E-05,0.99955803,0.000257963,0.994421,0.00234812,0.9319995,0.020692434
0,0.04135776,0.06368373,0.02380993,0.04450943,0.019181248,0.055685356,0.016917722,0.08350769,0.025132073
0,0.010417938,0.009184273,0.003366227,0.012668705,0.006324505,0.027051706,0.008742434,0.0491591,0.013335896
0,0.008763068,0.00734339,0.003039348,0.008787005,0.004157421,0.01611976,0.005745583,0.04023047,0.0113547
1,0.97504914,0.97402763,0.010543337,0.9568972,0.016356012,0.8892834,0.027909826,0.76818097,0.046344936
0,0.070827655,0.07698791,0.0350227,0.058826804,0.032219872,0.09023171,0.036419213,0.05032594,0.022048175
0,0.049894385,0.05986262,0.020972254,0.18891902,0.05576225,0.31377363,0.054196138,0.4489589,0.053417146
0,0.008680814,0.008037925,0.003282485,0.00774228,0.003484122,0.03842332,0.010228626,0.05287634,0.013714182
0,0.25262386,0.21944535,0.07161528,0.1123171,0.053780563,0.19735366,0.04720484,0.106008835,0.028680023
0,0.000353664,0.000530144,0.000282956,0.000244572,0.00016146,0.000778387,0.000384372,0.000878155,0.000375095
1,0.9947105,0.9955057,0.002142079,0.9824059,0.007745223,0.9684329,0.010959895,0.8748306,0.0333626
0,0.6932714,0.67515653,0.08604149,0.7066871,0.090895504,0.68764865,0.06917964,0.44202775,0.07896212
0,0.002470255,0.002548014,0.001090528,0.002288039,0.001163326,0.012297026,0.004472625,0.021166636,0.007822168
1,0.99540174,0.9932239,0.002682935,0.98596334,0.005664013,0.9669739,0.01014303,0.8933794,0.02475557
0,0.003295645,0.00264946,0.001161031,0.004998333,0.002252824,0.010847993,0.003891511,0.024903469,0.007234045
1,0.98749036,0.9847428,0.005793457,0.965278,0.015598259,0.9164059,0.02248519,0.80044895,0.03687491
0,0.000248581,0.000531866,0.00029766,0.000300962,0.000183737,0.003350964,0.001528296,0.003510653,0.001466428
0,0.2807547,0.24102615,0.047865618,0.32361594,0.07877486,0.27435678,0.04354876,0.3108732,0.048388485
0,0.01977888,0.018315481,0.007264437,0.016362896,0.008013348,0.058345515,0.017915415,0.06802139,0.020462967
1,0.9618397,0.9384196,0.022757137,0.902154,0.039407812,0.7700887,0.058463935,0.52351964,0.065874726
1,0.96398944,0.9508311,0.015118661,0.960472,0.01621377,0.8304816,0.038549755,0.82854307,0.036396172
0,0.96812874,0.9739452,0.009037878,0.8849769,0.044719875,0.8561036,0.03992969,0.74717295,0.05068336
0,0.013792978,0.015758151,0.006501589,0.010201404,0.005313273,0.023066618,0.007620845,0.023060428,0.007594074
0,0.08879146,0.11245632,0.03972195,0.03630872,0.017383223,0.112454884,0.034195483,0.08466154,0.028548552
1,0.9775523,0.97996104,0.007092143,0.9625197,0.01410171,0.9122784,0.02134913,0.8141836,0.038146667
1,0.9896976,0.99051017,0.003730216,0.9953082,0.002594349,0.98294425,0.007011505,0.97394603,0.011582747
1,0.97343636,0.97421825,0.010230691,0.98961854,0.006433722,0.9807358,0.00714523,0.9805246,0.009659979
1,0.9637647,0.95937216,0.013897424,0.9818733,0.006780395,0.91892403,0.02036178,0.83748156,0.03175431
1,0.9740262,0.97884226,0.009320168,0.98873484,0.006036625,0.9873531,0.004967619,0.97559196,0.009906503
1,0.6713608,0.65190107,0.075630054,0.6104959,0.08782587,0.51051974,0.06678083,0.4483726,0.056386653
1,0.94565165,0.9456067,0.021139596,0.9598405,0.017094186,0.8569831,0.040114895,0.78458315,0.043129813
0,0.009450996,0.016503828,0.007787231,0.01667136,0.008753095,0.05807382,0.01944725,0.048648056,0.014691439
0,0.023964405,0.023789188,0.008186894,0.029472671,0.010865768,0.08867422,0.020789044,0.15438005,0.030006092
0,0.018094528,0.02190545,0.009402675,0.028802665,0.013187033,0.077823855,0.021711124,0.10351577,0.029298637
1,0.9182542,0.8962578,0.03415967,0.91347504,0.031572007,0.80888236,0.0426055,0.7988973,0.046435867
1,0.71765107,0.6711673,0.08027801,0.73221695,0.09792641,0.4975724,0.075481094,0.4345095,0.07659386
0,0.40467823,0.40423554,0.08699452,0.27047446,0.08529017,0.27519354,0.05920171,0.30629656,0.054838978
0,0.3222656,0.28687868,0.037545286,0.41885784,0.054452952,0.4361306,0.044238668,0.46693793,0.03898674
0,0.030232402,0.026564416,0.008822317,0.012709296,0.004646833,0.049944155,0.0118417,0.047932398,0.011263582
1,0.99999917,0.99999654,4.51E-06,0.99999076,9.66E-06,0.9998686,8.72E-05,0.99927574,0.000434098
0,0.010257172,0.005643812,0.00271166,0.006048952,0.002756186,0.0127282,0.003992893,0.02402218,0.007789181
1,0.7342487,0.77149296,0.067734025,0.8701434,0.059831895,0.65712297,0.084818974,0.6444265,0.08941104
0,0.066808715,0.037763555,0.012542176,0.09689712,0.043674655,0.10111642,0.030656302,0.08479971,0.024702566
1,0.7169611,0.7672244,0.056950685,0.6068318,0.08799579,0.61500585,0.06505747,0.4656803,0.068285875
0,0.45983067,0.47902212,0.110052206,0.73835844,0.088781774,0.6475174,0.08482596,0.3857796,0.07681005
0,0.07660294,0.08553978,0.0260782,0.1291061,0.041132495,0.11183159,0.022881262,0.11182492,0.025495246
1,0.9774179,0.953862,0.016387673,0.93325996,0.023784846,0.8439537,0.03609705,0.76331687,0.050453413
0,0.28250116,0.31907055,0.06713361,0.30993924,0.06532656,0.32035473,0.040944237,0.21565714,0.032795653
0,0.8426818,0.72077185,0.07883987,0.819326,0.06541844,0.683032,0.05358974,0.5632426,0.06556548
1,0.99517894,0.995184,0.00174823,0.9959321,0.001878034,0.9762517,0.008822529,0.9659392,0.011149283
0,0.030368809,0.04824737,0.020076899,0.056331266,0.022192186,0.04686116,0.016214142,0.057466496,0.019902842
1,0.10123072,0.10360294,0.034187537,0.13812175,0.043673504,0.13360173,0.029591752,0.20054257,0.037007023
0,0.009954671,0.011384346,0.00437176,0.013171651,0.005990058,0.01588254,0.005776741,0.034799516,0.01030314
1,0.7736978,0.65398335,0.08064077,0.7020786,0.0863466,0.646133,0.058528837,0.54238397,0.06996656
0,0.009364361,0.013091879,0.006185168,0.005326808,0.003242324,0.008207515,0.003682192,0.007119351,0.003466452
0,0.25346074,0.25020593,0.044197004,0.21882752,0.047329377,0.18679719,0.029853161,0.16617312,0.026156502
0,0.9689338,0.9666375,0.013944197,0.9559433,0.017170295,0.77106464,0.05528167,0.49977514,0.066330366
1,0.9673266,0.97456646,0.012781048,0.9889216,0.005992229,0.9622403,0.015171885,0.9665228,0.014475897
1,0.999911,0.99989706,5.09E-05,0.99990875,6.64E-05,0.9990197,0.000533399,0.99838024,0.000837381
1,0.99963397,0.9995146,0.000263099,0.99957925,0.000322591,0.99781156,0.001040199,0.9935265,0.002913348
1,0.9782103,0.98000467,0.008710764,0.9809849,0.00836821,0.9255182,0.024548516,0.8713006,0.03463021
1,0.99942994,0.9993535,0.000299583,0.99762064,0.001120495,0.98621595,0.004700264,0.89656025,0.025568731
1,0.49180076,0.37213802,0.10096331,0.70021635,0.096156895,0.5898688,0.082174644,0.4623742,0.079717025
0,0.03724859,0.033759084,0.012562396,0.10136654,0.041644916,0.19902658,0.04944294,0.27298695,0.062038492
0,0.8460075,0.78682894,0.052789874,0.75919884,0.06076792,0.6496842,0.05690264,0.53316855,0.06022302
0,0.83501905,0.8346621,0.04735074,0.69207317,0.088261366,0.5954518,0.07194171,0.527788,0.06290206
0,0.001846221,0.001590492,0.000625669,0.004679611,0.002013123,0.015886499,0.005605298,0.02817257,0.008575739
1,0.9845853,0.98500735,0.007010972,0.9933071,0.004080625,0.98483866,0.006316998,0.9832139,0.008235413
0,0.000135541,0.000166268,8.83E-05,0.000204728,0.000109452,0.002285424,0.000881046,0.010276845,0.003577105
1,0.86713856,0.875707,0.04747713,0.9071949,0.047487978,0.82734615,0.059285246,0.822586,0.06399209
1,0.29272184,0.2398762,0.060006216,0.40719414,0.09441295,0.42724097,0.0670931,0.47210857,0.06818243
1,0.9512199,0.96133006,0.01771354,0.8519682,0.053691365,0.83266324,0.047584444,0.7446042,0.061611917
0,0.42866337,0.5454916,0.07702462,0.674777,0.07372887,0.5436472,0.06113292,0.5070098,0.06413252
1,0.9717274,0.9501311,0.019208362,0.9317417,0.027491141,0.86646444,0.036738228,0.8292283,0.040898472
0,0.18003845,0.14247213,0.042389177,0.15702997,0.047877736,0.21863185,0.049300466,0.24700335,0.037638504
0,0.82046205,0.79033816,0.075305015,0.86349213,0.06315442,0.8231784,0.056876328,0.3608424,0.08068103
0,0.002459189,0.002773902,0.001374241,0.001092562,0.000676696,0.004171487,0.001831575,0.007123872,0.003178394
0,0.008200645,0.011479604,0.004617784,0.030221727,0.014649767,0.07952244,0.02857964,0.12622204,0.035297792
1,0.96465045,0.93883455,0.025146315,0.90070397,0.04297703,0.884006,0.033173166,0.62329113,0.06747942
1,0.9384941,0.90999836,0.033890344,0.9571772,0.020805847,0.86174375,0.032586075,0.7899317,0.045941193
0,0.05569071,0.041560408,0.013822892,0.11406317,0.04081881,0.1764069,0.035967838,0.15538818,0.030841695
0,0.029751806,0.033634797,0.017014112,0.020858135,0.01266768,0.048162773,0.01871523,0.04254528,0.014901475
1,0.929738,0.897276,0.035763733,0.94609416,0.023817243,0.90233094,0.025607234,0.8651053,0.030750804
1,0.9702115,0.9636406,0.012791754,0.9678603,0.013779531,0.92715126,0.021464292,0.89301574,0.028342152
1,0.8957223,0.84577763,0.05171946,0.9479933,0.022414602,0.845163,0.037977993,0.8383321,0.03916119
0,0.20202638,0.20328972,0.070689745,0.24684492,0.08314598,0.28921586,0.06416285,0.26529738,0.054505665
0,0.19888206,0.18203971,0.04614992,0.19834541,0.043963622,0.27189362,0.042172875,0.25972432,0.03851897
0,0.51457185,0.45709082,0.090173975,0.27889925,0.08468739,0.47479966,0.07867902,0.41850513,0.066783674
0,0.30802414,0.26049194,0.057175618,0.28357348,0.064474404,0.35952437,0.052340012,0.29637596,0.041501343
1,0.9461677,0.93721026,0.018424703,0.93618125,0.0206702,0.83696026,0.0334695,0.7165218,0.04579505
1,0.99859947,0.99809366,0.000992293,0.9977901,0.00123976,0.9855387,0.005557418,0.9255442,0.019233331
0,0.00525383,0.003951291,0.00189478,0.004514635,0.002423002,0.014691877,0.005645085,0.012373285,0.004396921
1,0.7456206,0.76286095,0.06043434,0.7718161,0.064071506,0.6956466,0.052842956,0.5563647,0.06285707
0,0.021256447,0.011708292,0.004684488,0.03669168,0.014506363,0.05684752,0.01661946,0.074804135,0.021350732
0,0.000266701,0.000195329,0.000101532,0.000173275,0.000105576,0.000708893,0.000343544,0.001411024,0.00062712
0,0.00911013,0.013459876,0.006396943,0.003702267,0.001893175,0.020745385,0.007467249,0.019600302,0.006191742
0,0.1606509,0.13678323,0.051486947,0.06507436,0.029764643,0.09318267,0.031485986,0.05193009,0.017926171
1,0.93757427,0.940491,0.023057621,0.92923695,0.03575792,0.7863052,0.055869877,0.7768957,0.05264004
1,0.99786294,0.998095,0.000839733,0.99859047,0.000760584,0.9922997,0.003176382,0.9904018,0.004055493
1,0.99997264,0.9999654,2.19E-05,0.999976,1.69E-05,0.99980956,0.000108303,0.9994966,0.000264826
1,0.8752295,0.9010028,0.037448507,0.7162244,0.08335404,0.49336508,0.080545425,0.5861354,0.068616234
0,0.08443129,0.068406366,0.032968305,0.107606135,0.050841294,0.072236665,0.026961118,0.06575323,0.023263142
0,0.068952516,0.072706394,0.027330589,0.0429294,0.018788157,0.060023498,0.016605321,0.048141394,0.013844492
1,0.04276078,0.036668703,0.013746472,0.14114662,0.05724591,0.13416474,0.032089364,0.21002647,0.041556824
1,0.8122374,0.743895,0.07363845,0.9365607,0.02564562,0.6274196,0.07467915,0.56838346,0.063431345
1,0.9563801,0.9630573,0.013337321,0.9576475,0.018203637,0.87289387,0.032141734,0.91394603,0.02495867
0,0.00615848,0.006757873,0.003008675,0.002359157,0.001389929,0.007721873,0.00303204,0.004374793,0.001808267
0,0.040606573,0.029661935,0.013383884,0.02384598,0.012867136,0.0584176,0.01966354,0.06451429,0.019674262
0,0.06673107,0.05532612,0.021755343,0.02759678,0.014978692,0.043665327,0.013652381,0.04209839,0.011540419
1,0.28342724,0.2706766,0.06342466,0.24564636,0.0630482,0.31989107,0.05698035,0.29575428,0.048528068
0,0.013742029,0.011803621,0.00480336,0.030304441,0.013329056,0.05983968,0.015924405,0.08612111,0.019951249
1,0.99316424,0.9922881,0.002876417,0.99607116,0.00186943,0.9810664,0.006921953,0.97802114,0.00823966
0,0.033384703,0.030726865,0.012736915,0.07352502,0.028186264,0.17223588,0.03584952,0.2316019,0.045058526
1,0.07854657,0.09226631,0.028360479,0.12905411,0.055103336,0.12377379,0.039729636,0.14380261,0.046074025
1,0.997973,0.9969438,0.00122671,0.9849659,0.006847759,0.9421935,0.017792506,0.88472044,0.02736919
0,0.70329297,0.7078627,0.07843391,0.74236906,0.09271512,0.58888024,0.0817847,0.42759877,0.07237846
0,0.001567274,0.001538291,0.00068397,0.005945047,0.002918312,0.00739831,0.002512862,0.023801537,0.007881587
1,0.8339224,0.79017574,0.06587925,0.9161741,0.03551569,0.8127315,0.04453699,0.6697605,0.05564009
0,0.00523901,0.006553458,0.002747347,0.003934728,0.001850873,0.010469875,0.003868296,0.016848456,0.005664882
0,0.09054958,0.11435651,0.0327209,0.057330374,0.021774946,0.15282531,0.0357112,0.14571045,0.033841413
1,0.2563469,0.30000365,0.07371139,0.43008524,0.091141045,0.4055571,0.06816045,0.4893611,0.06433319
1,0.9971593,0.9959304,0.001780829,0.9954355,0.002161651,0.98274016,0.006670785,0.9394991,0.017257128
1,0.07391162,0.047248375,0.020785302,0.077173,0.031616352,0.13423675,0.036612146,0.24015024,0.05090327
1,0.839753,0.8254052,0.053971563,0.9573228,0.019753344,0.84991056,0.040167432,0.7604459,0.050638072
1,0.56587684,0.5765176,0.09967671,0.48074433,0.10789651,0.34879208,0.07077986,0.40649962,0.07957476
0,0.39906108,0.41646364,0.085341945,0.4623058,0.10638815,0.43151128,0.06945038,0.42026007,0.07352534
0,0.033830635,0.02649851,0.010374536,0.11489814,0.04174732,0.21517977,0.047665115,0.3773623,0.059971973
1,0.96424377,0.94587564,0.020372711,0.9632594,0.01442908,0.9082931,0.027210023,0.8744628,0.030401612
0,0.038829554,0.047838695,0.019271575,0.033830497,0.014746503,0.053584162,0.015197626,0.038577355,0.011268394
0,0.000192195,0.000248854,0.000117669,0.000572325,0.000352183,0.003733503,0.00154024,0.012286232,0.004281236
0,0.001025081,0.001346383,0.000657748,0.000594981,0.00035474,0.002442918,0.001261204,0.002985914,0.001385438
1,0.99710387,0.9978351,0.001071783,0.9982582,0.000968409,0.9936427,0.00254771,0.98829955,0.004940144
0,0.044578478,0.035122592,0.014538773,0.0761811,0.036379986,0.14492652,0.043012854,0.17972611,0.045603923
1,0.99529034,0.994298,0.00219976,0.9986078,0.000935669,0.99325997,0.002919798,0.9925234,0.00323817
0,0.64615995,0.7134838,0.087349966,0.71887887,0.084918745,0.56485546,0.07389252,0.44340047,0.06832006
1,0.98678505,0.98207986,0.0069736,0.9934649,0.003333023,0.97084373,0.009310232,0.967358,0.010993378
1,0.9980467,0.9968566,0.001553365,0.9995818,0.000292054,0.99669313,0.001869718,0.99461466,0.003285342
1,0.9878969,0.985035,0.006906995,0.9841398,0.008121791,0.9371054,0.02122131,0.885776,0.03312777
1,0.08757254,0.082031965,0.026000123,0.08059452,0.028809518,0.18959884,0.040455103,0.26080433,0.04327175
0,0.6467284,0.5756637,0.095842876,0.2077214,0.08049887,0.27949938,0.07151197,0.3969104,0.06925083
1,0.9982094,0.99725384,0.001245879,0.9977062,0.001030012,0.9829909,0.00662621,0.90232795,0.025733061
1,0.82827735,0.77511173,0.060178,0.76441664,0.0684004,0.78058296,0.04981113,0.6687378,0.056145113
0,0.000254691,0.000241539,0.000146078,0.000669016,0.000446454,0.005014258,0.001902473,0.004304362,0.001923719
0,0.289826,0.2215849,0.04923325,0.14477137,0.047601018,0.1710286,0.04316689,0.1773316,0.04067764
1,0.99996865,0.9999601,2.55E-05,0.9999007,6.76E-05,0.9994328,0.000275713,0.99769133,0.00120472
1,0.94633055,0.93655205,0.023643823,0.9427352,0.026793674,0.83754855,0.043912694,0.7125288,0.062076364
0,0.3197994,0.36911926,0.09526713,0.20637456,0.07216309,0.27838862,0.07083566,0.24965733,0.05980118
0,0.036484092,0.031099446,0.01148128,0.024393491,0.01190398,0.04731412,0.013301128,0.048241403,0.014129462
0,0.002536953,0.002324643,0.000761482,0.006193882,0.002264553,0.029466845,0.007079908,0.043571956,0.009591281
0,0.022002555,0.024860555,0.008985147,0.048145737,0.018097872,0.11753091,0.028197275,0.3179494,0.052302763
1,0.08838848,0.09721269,0.037546616,0.094630495,0.043222647,0.13576165,0.04018153,0.16998278,0.043113947
1,0.99628925,0.99496806,0.002340981,0.9943508,0.002878541,0.989996,0.003623058,0.9742634,0.008732772
1,0.98364574,0.98786896,0.00552145,0.9953852,0.003179226,0.96427727,0.014372864,0.97388,0.013698545
1,0.80034274,0.741268,0.07221236,0.8051579,0.06498422,0.67525464,0.06796622,0.609067,0.07499307
1,0.9971748,0.995977,0.002081811,0.9985447,0.000831087,0.9903317,0.004699771,0.95477915,0.015438954
1,0.9999397,0.99989736,7.12E-05,0.9998742,9.33E-05,0.9989902,0.000496502,0.9984209,0.000827796
1,0.98121357,0.9695943,0.011616741,0.98690206,0.00649006,0.9488255,0.01649853,0.92898613,0.020654513
0,9.45E-05,8.06E-05,4.84E-05,2.85E-05,2.35E-05,0.000156391,0.000104347,0.000159417,9.52E-05
1,0.9966301,0.99572825,0.002101244,0.99660337,0.002043177,0.9875233,0.005421374,0.9758776,0.010874834
1,0.97933704,0.98038197,0.010478888,0.9902495,0.005979831,0.9630998,0.014254124,0.9422518,0.021266062
0,0.43469194,0.42235646,0.080172025,0.27837554,0.08654234,0.32160679,0.06531607,0.23834114,0.059347432
1,0.754269,0.6619742,0.06658057,0.69748366,0.08555572,0.6897837,0.060464956,0.57264644,0.06345668
0,0.10142514,0.1168205,0.026981352,0.083088316,0.02309402,0.13779114,0.028416572,0.15100205,0.028983422
0,0.101119876,0.08726878,0.028955543,0.28600293,0.082621746,0.38223842,0.070215546,0.33808872,0.06533668
0,0.005156746,0.007027046,0.002862592,0.00741303,0.003681486,0.024156647,0.00674947,0.05055086,0.013942456
1,0.98655486,0.9830017,0.008163384,0.9787272,0.010175562,0.9510944,0.016734917,0.92964417,0.026957413
1,0.9996825,0.9996449,0.000196801,0.99961996,0.000230578,0.9984905,0.00070121,0.9928836,0.003351301
1,0.99981385,0.9998061,9.26E-05,0.9998611,0.000102584,0.99940306,0.000322972,0.99805987,0.000960046
1,0.13866314,0.1268721,0.03611285,0.22363874,0.062419314,0.2693062,0.051738106,0.37455127,0.057099465
1,0.937289,0.9231583,0.025042845,0.9413517,0.026025562,0.83967596,0.04855519,0.7816036,0.04935811
1,0.98862684,0.9875172,0.004090283,0.9505907,0.016334789,0.84646183,0.030930169,0.66387516,0.046868112
0,0.13146473,0.1323223,0.041803878,0.10064731,0.035593137,0.14878921,0.037049584,0.120947175,0.02701962
